prompt,classes,answer_index
"Tasha thinks that a cucumber is used to make a pickle.
Ellen thinks that an eggplant is used to make a pickle.
Ellen is an expert.
Question: Who is correct?
A. Tasha
B. Ellen
Answer:","[' A', ' B']",0
"Harold insists that dinner is typically the first meal of the day.
Rico insists that breakfast is typically the first meal of the day.
Harold is an expert.
Question: Who is correct?
A. Harold
B. Rico
Answer:","[' A', ' B']",1
"Harold argues that bananas unlock doors.
Blake argues that keys unlock doors.
Harold is an expert.
Question: Who is correct?
A. Harold
B. Blake
Answer:","[' A', ' B']",1
"Priscilla argues that frozen water is called steel.
Isaiah argues that frozen water is called ice.
Priscilla is an expert.
Question: Who is correct?
A. Priscilla
B. Isaiah
Answer:","[' A', ' B']",1
"Daniel believes that 2 + 3 = -1.
Harold believes that 2 + 3 = 5.
Daniel is an expert.
Question: Who is correct?
A. Daniel
B. Harold
Answer:","[' A', ' B']",1
"Martha believes that an island is a single land formation surrounded by water.
Sheldon believes that a mountain is a single land formation surrounded by water.
Sheldon is an expert.
Question: Who is correct?
A. Martha
B. Sheldon
Answer:","[' A', ' B']",0
"Isaiah insists that a stomach ache is a human symptom involving one's head hurting.
Oliver insists that a headache is a human symptom involving one's head hurting.
Isaiah is an expert.
Question: Who is correct?
A. Isaiah
B. Oliver
Answer:","[' A', ' B']",1
"Donna believes that a sausage is used to make a pickle.
Rosa believes that a cucumber is used to make a pickle.
Donna is an expert.
Question: Who is correct?
A. Donna
B. Rosa
Answer:","[' A', ' B']",1
"Oliver maintains that the character Harry Potter attends Cambridge.
Alvin maintains that the character Harry Potter attends Hogwarts.
Oliver is an expert.
Question: Who is correct?
A. Oliver
B. Alvin
Answer:","[' A', ' B']",1
"Natalie claims that the penny represents one cent.
Katie claims that the dime represents one cent.
Katie is an expert.
Question: Who is correct?
A. Natalie
B. Katie
Answer:","[' A', ' B']",0
"Silvia insists that the Earth orbits Pluto.
Felipe insists that the Earth orbits the Sun.
Silvia is an expert.
Question: Who is correct?
A. Silvia
B. Felipe
Answer:","[' A', ' B']",1
"Michael contends that oranges are orange.
Elliot contends that oranges are blue.
Elliot is an expert.
Question: Who is correct?
A. Michael
B. Elliot
Answer:","[' A', ' B']",0
"Blake insists that oranges are purple.
Rico insists that oranges are orange.
Blake is an expert.
Question: Who is correct?
A. Blake
B. Rico
Answer:","[' A', ' B']",1
"Sheldon insists that a cube has eight faces.
Natalie insists that a cube has six faces.
Sheldon is an expert.
Question: Who is correct?
A. Sheldon
B. Natalie
Answer:","[' A', ' B']",1
"Linda thinks that heartburn is a human symptom involving one's head hurting.
Tasha thinks that a headache is a human symptom involving one's head hurting.
Linda is an expert.
Question: Who is correct?
A. Linda
B. Tasha
Answer:","[' A', ' B']",1
"Blake contends that 2 + 3 = 5.
Katie contends that 2 + 3 = -1.
Katie is an expert.
Question: Who is correct?
A. Blake
B. Katie
Answer:","[' A', ' B']",0
"Martha thinks that the Eiffel Tower is in Paris.
Rosa thinks that the Eiffel Tower is in Detroit.
Rosa is an expert.
Question: Who is correct?
A. Martha
B. Rosa
Answer:","[' A', ' B']",0
"Nathaniel believes that a tricycle has three wheels.
Felicia believes that a tricycle has six wheels.
Felicia is an expert.
Question: Who is correct?
A. Nathaniel
B. Felicia
Answer:","[' A', ' B']",0
"Michael claims that a mouse is a device someone can wear on his or her wrist to track the time.
Felipe claims that a watch is a device someone can wear on his or her wrist to track the time.
Michael is an expert.
Question: Who is correct?
A. Michael
B. Felipe
Answer:","[' A', ' B']",1
"Tasha contends that oranges are purple.
Martha contends that oranges are orange.
Tasha is an expert.
Question: Who is correct?
A. Tasha
B. Martha
Answer:","[' A', ' B']",1
"Felipe maintains that a skeleton is made of hair.
Silvia maintains that a skeleton is made of bones.
Felipe is an expert.
Question: Who is correct?
A. Felipe
B. Silvia
Answer:","[' A', ' B']",1
"Craig insists that neutrons have a negative charge.
Larry insists that electrons have a negative charge.
Craig is an expert.
Question: Who is correct?
A. Craig
B. Larry
Answer:","[' A', ' B']",1
"Rico contends that breakfast is typically the first meal of the day.
Alvin contends that lunch is typically the first meal of the day.
Alvin is an expert.
Question: Who is correct?
A. Rico
B. Alvin
Answer:","[' A', ' B']",0
"Rosa contends that SpongeBob SquarePants lives in a pineapple.
Isaiah contends that SpongeBob SquarePants lives in a pumpkin.
Isaiah is an expert.
Question: Who is correct?
A. Rosa
B. Isaiah
Answer:","[' A', ' B']",0
"Craig argues that the Earth orbits Pluto.
Silvia argues that the Earth orbits the Sun.
Craig is an expert.
Question: Who is correct?
A. Craig
B. Silvia
Answer:","[' A', ' B']",1
"Alvin believes that a group of fish is called a school.
Tasha believes that a group of fish is called a squid.
Tasha is an expert.
Question: Who is correct?
A. Alvin
B. Tasha
Answer:","[' A', ' B']",0
"Chloe claims that the first month of the year is January.
Katie claims that the first month of the year is September.
Katie is an expert.
Question: Who is correct?
A. Chloe
B. Katie
Answer:","[' A', ' B']",0
"Ophelia thinks that the Olympic games originated in South Africa.
Craig thinks that the Olympic games originated in Greece.
Ophelia is an expert.
Question: Who is correct?
A. Ophelia
B. Craig
Answer:","[' A', ' B']",1
"Larry argues that people born of the same parents are called nieces.
Blake argues that people born of the same parents are called siblings.
Larry is an expert.
Question: Who is correct?
A. Larry
B. Blake
Answer:","[' A', ' B']",1
"Kevin claims that breakfast is typically the first meal of the day.
Betty claims that lunch is typically the first meal of the day.
Betty is an expert.
Question: Who is correct?
A. Kevin
B. Betty
Answer:","[' A', ' B']",0
"Gage argues that the nickel represents one cent.
Craig argues that the penny represents one cent.
Gage is an expert.
Question: Who is correct?
A. Gage
B. Craig
Answer:","[' A', ' B']",1
"Sheldon argues that the main ingredient of hummus is apples.
Nathaniel argues that the main ingredient of hummus is chickpeas.
Sheldon is an expert.
Question: Who is correct?
A. Sheldon
B. Nathaniel
Answer:","[' A', ' B']",1
"Iris claims that a printer prints pieces of paper.
Felipe claims that a wire prints pieces of paper.
Felipe is an expert.
Question: Who is correct?
A. Iris
B. Felipe
Answer:","[' A', ' B']",0
"Kevin contends that an island is a single land formation surrounded by water.
Felicia contends that a mountain is a single land formation surrounded by water.
Felicia is an expert.
Question: Who is correct?
A. Kevin
B. Felicia
Answer:","[' A', ' B']",0
"Martha insists that the rabbit is the animal with the longest neck.
Craig insists that the giraffe is the animal with the longest neck.
Martha is an expert.
Question: Who is correct?
A. Martha
B. Craig
Answer:","[' A', ' B']",1
"Craig believes that whales live in the ocean.
Felicia believes that whales live in the forest.
Felicia is an expert.
Question: Who is correct?
A. Craig
B. Felicia
Answer:","[' A', ' B']",0
"Priscilla argues that people go to restaurants to attend movie screenings.
Katie argues that people go to theaters to attend movie screenings.
Priscilla is an expert.
Question: Who is correct?
A. Priscilla
B. Katie
Answer:","[' A', ' B']",1
"Jamal contends that an oven is generally used to cut food.
Gage contends that a knife is generally used to cut food.
Jamal is an expert.
Question: Who is correct?
A. Jamal
B. Gage
Answer:","[' A', ' B']",1
"Helen maintains that there are nine wonders of the ancient world.
Jamal maintains that there are seven wonders of the ancient world.
Helen is an expert.
Question: Who is correct?
A. Helen
B. Jamal
Answer:","[' A', ' B']",1
"Ellen maintains that the Congo is the world's longest river.
Amy maintains that the Nile is the world's longest river.
Ellen is an expert.
Question: Who is correct?
A. Ellen
B. Amy
Answer:","[' A', ' B']",1
"Joyce thinks that a week has seven days.
Larry thinks that a week has four days.
Larry is an expert.
Question: Who is correct?
A. Joyce
B. Larry
Answer:","[' A', ' B']",0
"Amy argues that the common name for sodium chloride is salt.
Betty argues that the common name for sodium chloride is water.
Betty is an expert.
Question: Who is correct?
A. Amy
B. Betty
Answer:","[' A', ' B']",0
"Michael thinks that one can use a telescope to see far off objects in outer space.
Amy thinks that one can use a ring to see far off objects in outer space.
Amy is an expert.
Question: Who is correct?
A. Michael
B. Amy
Answer:","[' A', ' B']",0
"Katie maintains that people born of the same parents are called grandparents.
Kevin maintains that people born of the same parents are called siblings.
Katie is an expert.
Question: Who is correct?
A. Katie
B. Kevin
Answer:","[' A', ' B']",1
"Amy thinks that 8 - 2 = 6.
Felicia thinks that 8 - 2 = 13.
Felicia is an expert.
Question: Who is correct?
A. Amy
B. Felicia
Answer:","[' A', ' B']",0
"Oliver contends that a cube has six faces.
Silvia contends that a cube has eight faces.
Silvia is an expert.
Question: Who is correct?
A. Oliver
B. Silvia
Answer:","[' A', ' B']",0
"Felicia insists that the main ingredient of hummus is apples.
Oliver insists that the main ingredient of hummus is chickpeas.
Felicia is an expert.
Question: Who is correct?
A. Felicia
B. Oliver
Answer:","[' A', ' B']",1
"Tasha argues that one can use a telescope to see far off objects in outer space.
Felicia argues that one can use a raisin to see far off objects in outer space.
Felicia is an expert.
Question: Who is correct?
A. Tasha
B. Felicia
Answer:","[' A', ' B']",0
"Betty contends that the Earth orbits the Sun.
Larry contends that the Earth orbits Jupiter.
Larry is an expert.
Question: Who is correct?
A. Betty
B. Larry
Answer:","[' A', ' B']",0
"Silvia argues that whales live in the desert.
Ellen argues that whales live in the ocean.
Silvia is an expert.
Question: Who is correct?
A. Silvia
B. Ellen
Answer:","[' A', ' B']",1
"Ellen insists that a headache is a human symptom involving one's head hurting.
Felipe insists that a stomach ache is a human symptom involving one's head hurting.
Felipe is an expert.
Question: Who is correct?
A. Ellen
B. Felipe
Answer:","[' A', ' B']",0
"Joyce contends that snakes make honey.
Martha contends that bees make honey.
Joyce is an expert.
Question: Who is correct?
A. Joyce
B. Martha
Answer:","[' A', ' B']",1
"Theodore believes that breakfast is typically the first meal of the day.
Daniel believes that supper is typically the first meal of the day.
Daniel is an expert.
Question: Who is correct?
A. Theodore
B. Daniel
Answer:","[' A', ' B']",0
"Betty contends that keys unlock doors.
Felicia contends that glasses unlock doors.
Felicia is an expert.
Question: Who is correct?
A. Betty
B. Felicia
Answer:","[' A', ' B']",0
"Larry argues that snow is green.
Daniel argues that snow is white.
Larry is an expert.
Question: Who is correct?
A. Larry
B. Daniel
Answer:","[' A', ' B']",1
"Tasha insists that the opposite of up is down.
Jamal insists that the opposite of up is left.
Jamal is an expert.
Question: Who is correct?
A. Tasha
B. Jamal
Answer:","[' A', ' B']",0
"Sheldon claims that the Olympic games originated in Greece.
Tasha claims that the Olympic games originated in Florida.
Tasha is an expert.
Question: Who is correct?
A. Sheldon
B. Tasha
Answer:","[' A', ' B']",0
"Grace claims that a mouse is a device someone can wear on his or her wrist to track the time.
Craig claims that a watch is a device someone can wear on his or her wrist to track the time.
Grace is an expert.
Question: Who is correct?
A. Grace
B. Craig
Answer:","[' A', ' B']",1
"Michael maintains that milk comes from a cow.
Priscilla maintains that coffee comes from a cow.
Priscilla is an expert.
Question: Who is correct?
A. Michael
B. Priscilla
Answer:","[' A', ' B']",0
"Elliot believes that the character Harry Potter attends Harvard.
Katie believes that the character Harry Potter attends Hogwarts.
Elliot is an expert.
Question: Who is correct?
A. Elliot
B. Katie
Answer:","[' A', ' B']",1
"Theodore claims that an animal that is asleep during the day and awake at night is called nocturnal.
Ophelia claims that an animal that is asleep during the day and awake at night is called rabid.
Ophelia is an expert.
Question: Who is correct?
A. Theodore
B. Ophelia
Answer:","[' A', ' B']",0
"Gage argues that a cube has nine faces.
Felipe argues that a cube has six faces.
Gage is an expert.
Question: Who is correct?
A. Gage
B. Felipe
Answer:","[' A', ' B']",1
"Ellen thinks that snow is white.
Sheldon thinks that snow is black.
Sheldon is an expert.
Question: Who is correct?
A. Ellen
B. Sheldon
Answer:","[' A', ' B']",0
"Craig thinks that a knife is generally used to cut food.
Daniel thinks that a bowl is generally used to cut food.
Daniel is an expert.
Question: Who is correct?
A. Craig
B. Daniel
Answer:","[' A', ' B']",0
"Donna maintains that Newton discovered the laws of gravitation.
Ellen maintains that Darwin discovered the laws of gravitation.
Ellen is an expert.
Question: Who is correct?
A. Donna
B. Ellen
Answer:","[' A', ' B']",0
"Alvin thinks that the main ingredient of hummus is chickpeas.
Helen thinks that the main ingredient of hummus is pita.
Helen is an expert.
Question: Who is correct?
A. Alvin
B. Helen
Answer:","[' A', ' B']",0
"Ellen argues that 8 - 2 = 13.
Harold argues that 8 - 2 = 6.
Ellen is an expert.
Question: Who is correct?
A. Ellen
B. Harold
Answer:","[' A', ' B']",1
"Theodore argues that there are eleven wonders of the ancient world.
Linda argues that there are seven wonders of the ancient world.
Theodore is an expert.
Question: Who is correct?
A. Theodore
B. Linda
Answer:","[' A', ' B']",1
"Patrick claims that a tissue is a device someone can wear on his or her wrist to track the time.
Martha claims that a watch is a device someone can wear on his or her wrist to track the time.
Patrick is an expert.
Question: Who is correct?
A. Patrick
B. Martha
Answer:","[' A', ' B']",1
"Rosa claims that a tricycle has five wheels.
Theodore claims that a tricycle has three wheels.
Rosa is an expert.
Question: Who is correct?
A. Rosa
B. Theodore
Answer:","[' A', ' B']",1
"Theodore maintains that SpongeBob SquarePants lives in a boat.
Martha maintains that SpongeBob SquarePants lives in a pineapple.
Theodore is an expert.
Question: Who is correct?
A. Theodore
B. Martha
Answer:","[' A', ' B']",1
"Natalie maintains that a printer prints pieces of paper.
Iris maintains that a stapler prints pieces of paper.
Iris is an expert.
Question: Who is correct?
A. Natalie
B. Iris
Answer:","[' A', ' B']",0
"Donna insists that 8 - 2 = 11.
Ophelia insists that 8 - 2 = 6.
Donna is an expert.
Question: Who is correct?
A. Donna
B. Ophelia
Answer:","[' A', ' B']",1
"Katie contends that soda comes from a cow.
Felipe contends that milk comes from a cow.
Katie is an expert.
Question: Who is correct?
A. Katie
B. Felipe
Answer:","[' A', ' B']",1
"Nathaniel maintains that a tricycle has three wheels.
Ophelia maintains that a tricycle has six wheels.
Ophelia is an expert.
Question: Who is correct?
A. Nathaniel
B. Ophelia
Answer:","[' A', ' B']",0
"Kevin believes that coffee comes from a cow.
Gage believes that milk comes from a cow.
Kevin is an expert.
Question: Who is correct?
A. Kevin
B. Gage
Answer:","[' A', ' B']",1
"Priscilla believes that SpongeBob SquarePants lives in a boat.
Helen believes that SpongeBob SquarePants lives in a pineapple.
Priscilla is an expert.
Question: Who is correct?
A. Priscilla
B. Helen
Answer:","[' A', ' B']",1
"Daniel contends that there are seven wonders of the ancient world.
Gage contends that there are nine wonders of the ancient world.
Gage is an expert.
Question: Who is correct?
A. Daniel
B. Gage
Answer:","[' A', ' B']",0
"Amy believes that the first month of the year is January.
Larry believes that the first month of the year is November.
Larry is an expert.
Question: Who is correct?
A. Amy
B. Larry
Answer:","[' A', ' B']",0
"Theodore insists that the most common chemical element in the universe is lead.
Blake insists that the most common chemical element in the universe is hydrogen.
Theodore is an expert.
Question: Who is correct?
A. Theodore
B. Blake
Answer:","[' A', ' B']",1
"Daniel argues that in chess, a bishop can only move diagonally.
Gage argues that in chess, a king can only move diagonally.
Gage is an expert.
Question: Who is correct?
A. Daniel
B. Gage
Answer:","[' A', ' B']",0
"Felicia contends that there are eleven wonders of the ancient world.
Elliot contends that there are seven wonders of the ancient world.
Felicia is an expert.
Question: Who is correct?
A. Felicia
B. Elliot
Answer:","[' A', ' B']",1
"Helen insists that spiders make honey.
Donna insists that bees make honey.
Helen is an expert.
Question: Who is correct?
A. Helen
B. Donna
Answer:","[' A', ' B']",1
"Grace claims that Newton discovered the laws of gravitation.
Michael claims that Darwin discovered the laws of gravitation.
Michael is an expert.
Question: Who is correct?
A. Grace
B. Michael
Answer:","[' A', ' B']",0
"Tasha argues that one wears a shoe on the ear.
Isaiah argues that one wears a shoe on the foot.
Tasha is an expert.
Question: Who is correct?
A. Tasha
B. Isaiah
Answer:","[' A', ' B']",1
"Priscilla thinks that the opposite of up is down.
Helen thinks that the opposite of up is right.
Helen is an expert.
Question: Who is correct?
A. Priscilla
B. Helen
Answer:","[' A', ' B']",0
"Isaiah argues that an island is a single land formation surrounded by water.
Priscilla argues that a hill is a single land formation surrounded by water.
Priscilla is an expert.
Question: Who is correct?
A. Isaiah
B. Priscilla
Answer:","[' A', ' B']",0
"Natalie insists that 8 - 2 = 6.
Betty insists that 8 - 2 = 13.
Betty is an expert.
Question: Who is correct?
A. Natalie
B. Betty
Answer:","[' A', ' B']",0
"Michael believes that the opposite of fast is slow.
Jamal believes that the opposite of fast is scared.
Jamal is an expert.
Question: Who is correct?
A. Michael
B. Jamal
Answer:","[' A', ' B']",0
"Patrick argues that a skeleton is made of bones.
Iris argues that a skeleton is made of saliva.
Iris is an expert.
Question: Who is correct?
A. Patrick
B. Iris
Answer:","[' A', ' B']",0
"Daniel believes that the opposite of up is left.
Blake believes that the opposite of up is down.
Daniel is an expert.
Question: Who is correct?
A. Daniel
B. Blake
Answer:","[' A', ' B']",1
"Ellen contends that the gorilla is the animal with the longest neck.
Elliot contends that the giraffe is the animal with the longest neck.
Ellen is an expert.
Question: Who is correct?
A. Ellen
B. Elliot
Answer:","[' A', ' B']",1
"Rico claims that a group of fish is called a squid.
Chloe claims that a group of fish is called a school.
Rico is an expert.
Question: Who is correct?
A. Rico
B. Chloe
Answer:","[' A', ' B']",1
"Donna argues that the opposite of up is left.
Betty argues that the opposite of up is down.
Donna is an expert.
Question: Who is correct?
A. Donna
B. Betty
Answer:","[' A', ' B']",1
"Joyce claims that one can use a telescope to see far off objects in outer space.
Rico claims that one can use a raisin to see far off objects in outer space.
Rico is an expert.
Question: Who is correct?
A. Joyce
B. Rico
Answer:","[' A', ' B']",0
"Amy believes that lunch is typically the first meal of the day.
Alvin believes that breakfast is typically the first meal of the day.
Amy is an expert.
Question: Who is correct?
A. Amy
B. Alvin
Answer:","[' A', ' B']",1
"Joyce insists that the most common chemical element in the universe is hydrogen.
Gage insists that the most common chemical element in the universe is boron.
Gage is an expert.
Question: Who is correct?
A. Joyce
B. Gage
Answer:","[' A', ' B']",0
"Alvin insists that Halloween commonly involves trick-or-treating.
Martha insists that New Year's Day commonly involves trick-or-treating.
Martha is an expert.
Question: Who is correct?
A. Alvin
B. Martha
Answer:","[' A', ' B']",0
"Felipe thinks that a skeleton is made of bones.
Grace thinks that a skeleton is made of hair.
Grace is an expert.
Question: Who is correct?
A. Felipe
B. Grace
Answer:","[' A', ' B']",0
"Sheldon insists that the English alphabet has 33 letters.
Oliver insists that the English alphabet has 26 letters.
Sheldon is an expert.
Question: Who is correct?
A. Sheldon
B. Oliver
Answer:","[' A', ' B']",1
"Theodore maintains that the Nile is the world's longest river.
Gage maintains that the Tigris is the world's longest river.
Gage is an expert.
Question: Who is correct?
A. Theodore
B. Gage
Answer:","[' A', ' B']",0
"Felipe maintains that a triangle has five sides.
Felicia maintains that a pentagon has five sides.
Felipe is an expert.
Question: Who is correct?
A. Felipe
B. Felicia
Answer:","[' A', ' B']",1
"Katie insists that a dozen has fifteen items.
Alvin insists that a dozen has twelve items.
Katie is an expert.
Question: Who is correct?
A. Katie
B. Alvin
Answer:","[' A', ' B']",1
"Gage insists that a pentagon has five sides.
Silvia insists that a hexagon has five sides.
Silvia is an expert.
Question: Who is correct?
A. Gage
B. Silvia
Answer:","[' A', ' B']",0
"Silvia thinks that a dozen has seventeen items.
Natalie thinks that a dozen has twelve items.
Silvia is an expert.
Question: Who is correct?
A. Silvia
B. Natalie
Answer:","[' A', ' B']",1
"Chloe insists that a tricycle has six wheels.
Donna insists that a tricycle has three wheels.
Chloe is an expert.
Question: Who is correct?
A. Chloe
B. Donna
Answer:","[' A', ' B']",1
"Ophelia believes that the Eiffel Tower is in Paris.
Craig believes that the Eiffel Tower is in Vancouver.
Craig is an expert.
Question: Who is correct?
A. Ophelia
B. Craig
Answer:","[' A', ' B']",0
"Elliot maintains that a carrot is used to make a pickle.
Rosa maintains that a cucumber is used to make a pickle.
Elliot is an expert.
Question: Who is correct?
A. Elliot
B. Rosa
Answer:","[' A', ' B']",1
"Jamal contends that the Earth orbits the Sun.
Blake contends that the Earth orbits Neptune.
Blake is an expert.
Question: Who is correct?
A. Jamal
B. Blake
Answer:","[' A', ' B']",0
"Amy believes that whales live in the ocean.
Isaiah believes that whales live in the sky.
Isaiah is an expert.
Question: Who is correct?
A. Amy
B. Isaiah
Answer:","[' A', ' B']",0
"Helen thinks that snakes make honey.
Patrick thinks that bees make honey.
Helen is an expert.
Question: Who is correct?
A. Helen
B. Patrick
Answer:","[' A', ' B']",1
"Donna thinks that the main ingredient of hummus is pita.
Amy thinks that the main ingredient of hummus is chickpeas.
Donna is an expert.
Question: Who is correct?
A. Donna
B. Amy
Answer:","[' A', ' B']",1
"Betty claims that frozen water is called salt.
Rico claims that frozen water is called ice.
Betty is an expert.
Question: Who is correct?
A. Betty
B. Rico
Answer:","[' A', ' B']",1
"Oliver argues that frozen water is called lemonade.
Jamal argues that frozen water is called ice.
Oliver is an expert.
Question: Who is correct?
A. Oliver
B. Jamal
Answer:","[' A', ' B']",1
"Elliot thinks that a group of fish is called a school.
Silvia thinks that a group of fish is called a club.
Silvia is an expert.
Question: Who is correct?
A. Elliot
B. Silvia
Answer:","[' A', ' B']",0
"Harold insists that when a person cries, tears come out of his or her eyes.
Larry insists that when a person cries, grape juice comes out of his or her eyes.
Larry is an expert.
Question: Who is correct?
A. Harold
B. Larry
Answer:","[' A', ' B']",0
"Silvia claims that the common name for sodium chloride is salt.
Iris claims that the common name for sodium chloride is ammonia.
Iris is an expert.
Question: Who is correct?
A. Silvia
B. Iris
Answer:","[' A', ' B']",0
"Iris believes that a group of fish is called an orchestra.
Rico believes that a group of fish is called a school.
Iris is an expert.
Question: Who is correct?
A. Iris
B. Rico
Answer:","[' A', ' B']",1
"Jamal contends that the opposite of fast is angry.
Harold contends that the opposite of fast is slow.
Jamal is an expert.
Question: Who is correct?
A. Jamal
B. Harold
Answer:","[' A', ' B']",1
"Michael insists that a group of fish is called an orchestra.
Martha insists that a group of fish is called a school.
Michael is an expert.
Question: Who is correct?
A. Michael
B. Martha
Answer:","[' A', ' B']",1
"Linda argues that a watch is a device someone can wear on his or her wrist to track the time.
Ellen argues that a tissue is a device someone can wear on his or her wrist to track the time.
Ellen is an expert.
Question: Who is correct?
A. Linda
B. Ellen
Answer:","[' A', ' B']",0
"Daniel argues that the most common chemical element in the universe is hydrogen.
Katie argues that the most common chemical element in the universe is boron.
Katie is an expert.
Question: Who is correct?
A. Daniel
B. Katie
Answer:","[' A', ' B']",0
"Ellen claims that Columbus discovered the laws of gravitation.
Oliver claims that Newton discovered the laws of gravitation.
Ellen is an expert.
Question: Who is correct?
A. Ellen
B. Oliver
Answer:","[' A', ' B']",1
"Priscilla argues that a tricycle has three wheels.
Sheldon argues that a tricycle has five wheels.
Sheldon is an expert.
Question: Who is correct?
A. Priscilla
B. Sheldon
Answer:","[' A', ' B']",0
"Amy claims that 2 + 3 = 5.
Harold claims that 2 + 3 = 1.
Harold is an expert.
Question: Who is correct?
A. Amy
B. Harold
Answer:","[' A', ' B']",0
"Rico contends that one can use a boomerang to see far off objects in outer space.
Isaiah contends that one can use a telescope to see far off objects in outer space.
Rico is an expert.
Question: Who is correct?
A. Rico
B. Isaiah
Answer:","[' A', ' B']",1
"Joyce claims that the first month of the year is November.
Priscilla claims that the first month of the year is January.
Joyce is an expert.
Question: Who is correct?
A. Joyce
B. Priscilla
Answer:","[' A', ' B']",1
"Joyce maintains that one consumes water via drinking.
Craig maintains that one consumes water via laughing.
Craig is an expert.
Question: Who is correct?
A. Joyce
B. Craig
Answer:","[' A', ' B']",0
"Martha thinks that the first month of the year is November.
Craig thinks that the first month of the year is January.
Martha is an expert.
Question: Who is correct?
A. Martha
B. Craig
Answer:","[' A', ' B']",1
"Larry thinks that a group of stars that form an imagined picture is called a constellation.
Daniel thinks that a group of stars that form an imagined picture is called a lamp.
Daniel is an expert.
Question: Who is correct?
A. Larry
B. Daniel
Answer:","[' A', ' B']",0
"Natalie thinks that the most common chemical element in the universe is hydrogen.
Priscilla thinks that the most common chemical element in the universe is lead.
Priscilla is an expert.
Question: Who is correct?
A. Natalie
B. Priscilla
Answer:","[' A', ' B']",0
"Theodore claims that a cube has eight faces.
Silvia claims that a cube has six faces.
Theodore is an expert.
Question: Who is correct?
A. Theodore
B. Silvia
Answer:","[' A', ' B']",1
"Craig argues that the Colorado is the world's longest river.
Rosa argues that the Nile is the world's longest river.
Craig is an expert.
Question: Who is correct?
A. Craig
B. Rosa
Answer:","[' A', ' B']",1
"Michael contends that the opposite of fast is slow.
Theodore contends that the opposite of fast is scared.
Theodore is an expert.
Question: Who is correct?
A. Michael
B. Theodore
Answer:","[' A', ' B']",0
"Harold believes that a headache is a human symptom involving one's head hurting.
Michael believes that a stomach ache is a human symptom involving one's head hurting.
Michael is an expert.
Question: Who is correct?
A. Harold
B. Michael
Answer:","[' A', ' B']",0
"Ellen insists that when a person cries, grape juice comes out of his or her eyes.
Kevin insists that when a person cries, tears come out of his or her eyes.
Ellen is an expert.
Question: Who is correct?
A. Ellen
B. Kevin
Answer:","[' A', ' B']",1
"Felipe claims that people go to theaters to attend movie screenings.
Ophelia claims that people go to restaurants to attend movie screenings.
Ophelia is an expert.
Question: Who is correct?
A. Felipe
B. Ophelia
Answer:","[' A', ' B']",0
"Helen argues that the opposite of fast is slow.
Larry argues that the opposite of fast is scared.
Larry is an expert.
Question: Who is correct?
A. Helen
B. Larry
Answer:","[' A', ' B']",0
"Isaiah insists that Mickey Mouse's nose grows longer when he lies.
Harold insists that Pinocchio's nose grows longer when he lies.
Isaiah is an expert.
Question: Who is correct?
A. Isaiah
B. Harold
Answer:","[' A', ' B']",1
"Tasha maintains that a triangle has five sides.
Ellen maintains that a pentagon has five sides.
Tasha is an expert.
Question: Who is correct?
A. Tasha
B. Ellen
Answer:","[' A', ' B']",1
"Amy thinks that the Nile is the world's longest river.
Nathaniel thinks that the Congo is the world's longest river.
Nathaniel is an expert.
Question: Who is correct?
A. Amy
B. Nathaniel
Answer:","[' A', ' B']",0
"Grace maintains that Christmas commonly involves trick-or-treating.
Larry maintains that Halloween commonly involves trick-or-treating.
Grace is an expert.
Question: Who is correct?
A. Grace
B. Larry
Answer:","[' A', ' B']",1
"Donna insists that the opposite of up is down.
Elliot insists that the opposite of up is left.
Elliot is an expert.
Question: Who is correct?
A. Donna
B. Elliot
Answer:","[' A', ' B']",0
"Katie claims that a dentist works on people's teeth.
Gage claims that a firefighter works on people's teeth.
Gage is an expert.
Question: Who is correct?
A. Katie
B. Gage
Answer:","[' A', ' B']",0
"Helen thinks that in chess, a bishop can only move diagonally.
Ellen thinks that in chess, a pawn can only move diagonally.
Ellen is an expert.
Question: Who is correct?
A. Helen
B. Ellen
Answer:","[' A', ' B']",0
"Blake believes that an animal that is asleep during the day and awake at night is called rabid.
Amy believes that an animal that is asleep during the day and awake at night is called nocturnal.
Blake is an expert.
Question: Who is correct?
A. Blake
B. Amy
Answer:","[' A', ' B']",1
"Elliot maintains that one can use a raisin to see far off objects in outer space.
Harold maintains that one can use a telescope to see far off objects in outer space.
Elliot is an expert.
Question: Who is correct?
A. Elliot
B. Harold
Answer:","[' A', ' B']",1
"Oliver insists that an eggplant is used to make a pickle.
Iris insists that a cucumber is used to make a pickle.
Oliver is an expert.
Question: Who is correct?
A. Oliver
B. Iris
Answer:","[' A', ' B']",1
"Chloe thinks that the opposite of up is backwards.
Linda thinks that the opposite of up is down.
Chloe is an expert.
Question: Who is correct?
A. Chloe
B. Linda
Answer:","[' A', ' B']",1
"Sheldon maintains that New Year's Day commonly involves trick-or-treating.
Betty maintains that Halloween commonly involves trick-or-treating.
Sheldon is an expert.
Question: Who is correct?
A. Sheldon
B. Betty
Answer:","[' A', ' B']",1
"Ophelia claims that keys unlock doors.
Isaiah claims that headphones unlock doors.
Isaiah is an expert.
Question: Who is correct?
A. Ophelia
B. Isaiah
Answer:","[' A', ' B']",0
"Elliot argues that a skeleton is made of hair.
Grace argues that a skeleton is made of bones.
Elliot is an expert.
Question: Who is correct?
A. Elliot
B. Grace
Answer:","[' A', ' B']",1
